PU_Signal_Strength,Frequency_Band,SNR_SU1,SNR_SU2,SNR_SU3,Cluster_ID,Cluster_Size,SNR_avg,SNR_max,SNR_min,SNR_std,Signal_cluster_ratio,Target
-57.721282437156404,3500,18.604097491409988,13.265427934897867,4.688123722283033,8,11,12.185883049530295,18.604097491409988,4.688123722283033,5.732227278315694,-4.810106869763033,1
-50.872296541076736,3500,8.850777945772494,7.015240956716486,5.851532720001493,29,6,7.239183874163491,8.850777945772494,5.851532720001493,1.2346337658818891,-7.267470934439534,0
-56.38670021372645,3500,9.241729053394,5.591077081339985,8.59696711598552,9,18,7.809924416906502,9.241729053394,5.591077081339985,1.5908890832687772,-2.9677210638803393,1
-62.55609959935228,3500,9.75993504410544,7.651792139509867,3.658919684749483,22,12,7.023548956121597,9.75993504410544,3.658919684749483,2.530034812261114,-4.812007661488637,0
-55.88111056051872,5000,11.540821731360722,14.763484119837807,6.582690489633027,21,8,10.96233211361052,14.763484119837807,6.582690489633027,3.364751975345123,-6.20901228450208,1
-62.87980938864721,2400,9.998947194932628,3.161777418704146,5.20471029254594,12,18,6.121811635394238,9.998947194932628,3.161777418704146,2.865603926113269,-3.3094636520340637,0
-56.70308559415518,900,9.46641924465093,5.136132019792758,8.68525293220044,11,12,7.762601398881376,9.46641924465093,5.136132019792758,1.884376333855933,-4.361775814935014,0
-48.82827439635413,3500,15.235673237424741,8.164922061896872,8.015871209320682,2,15,10.472155502880765,15.235673237424741,8.015871209320682,3.368865283212302,-3.0517671497721333,1
-76.61727727440662,1800,12.262384319003399,6.097315128351454,10.477927011418409,18,11,9.612542152924421,12.262384319003399,6.097315128351454,2.590197900594271,-6.3847731062005515,1
-53.62198161167973,3500,6.164784582516955,9.833309058343847,13.41786937742493,9,9,9.805321006095243,13.41786937742493,6.164784582516955,2.9611256034187203,-5.3621981611679725,1
-72.31243937256374,1800,12.962695657342898,15.658103757715018,9.029539256827299,2,6,12.550112890628405,15.658103757715018,9.029539256827299,2.721780696547704,-10.33034848179482,1
-50.17337831564431,1800,12.096428012733357,5.184726212767026,3.9903606423503026,2,6,7.090504955950229,12.096428012733357,3.9903606423503026,3.573147680199623,-7.167625473663472,0
-65.09620487898289,3500,7.818905097675124,9.414535294008934,1.806650488763129,3,14,6.346696960149061,9.414535294008934,1.806650488763129,3.2757213355860992,-4.339746991932192,0
-69.74137102085187,5000,13.168553705448645,9.966996122398093,10.649271237901994,16,15,11.261607021916243,13.168553705448645,9.966996122398093,1.3768827288929104,-4.358835688803242,1
-54.43784618329002,1800,9.36970959510784,8.661655005728155,7.3380018722862825,19,6,8.456455491040758,9.36970959510784,7.3380018722862825,0.8420368948227654,-7.776835169041432,0
-57.08663949486071,1800,9.113306111499597,3.686300095675114,9.370554444544462,4,12,7.390053550573057,9.370554444544462,3.686300095675114,2.621054039531289,-4.391279961143132,0
-67.99349522369326,3500,9.004347530268262,7.448697911292439,11.318164620608812,23,9,9.257070020723171,11.318164620608812,7.448697911292439,1.589778736494111,-6.799349522369326,1
-70.02399805734714,1800,0.28752777219040304,7.460654593800816,15.772708055326165,25,7,7.840296807105794,15.772708055326165,0.28752777219040304,6.32749546334074,-8.752999757168393,1
-61.499851899930256,1800,7.893202668261594,12.534015822550312,3.009978052429666,18,19,7.812398847747191,12.534015822550312,3.009978052429666,3.88859193065463,-3.074992594996513,1
-69.63269560136958,3500,12.852692968502405,11.678317190794019,5.950169498189088,20,13,10.160393219161836,12.852692968502405,5.950169498189088,3.0154355630431744,-4.973763971526398,1
-68.49178378338902,3500,9.910355028384949,3.7924170018768093,9.659062824195608,25,17,7.787278284819123,9.910355028384949,3.7924170018768093,2.8266557915005275,-3.805099099077168,1
-59.07503367662853,900,4.859254280577002,8.451454567932885,5.439225658932988,18,9,6.249978169147624,8.451454567932885,4.859254280577002,1.5745825797618922,-5.907503367662853,0
-67.72697307404077,5000,13.85852502076815,7.998979167264975,4.0437761279377815,10,8,8.633760105323637,13.85852502076815,4.0437761279377815,4.0319171690252364,-7.5252192304489745,1
-56.587685679787654,5000,8.805599361826417,17.818781134868985,15.23830947472889,11,18,13.954229990474763,17.818781134868985,8.805599361826417,3.789987379916407,-2.9782992463046134,1
-48.07885123293219,1800,5.113698037353908,11.16925272120649,5.808171837955813,29,4,7.363707532172069,11.16925272120649,5.113698037353908,2.705821391527026,-9.615770246586438,0
-61.18844331920466,5000,18.824049846684062,5.69024632387786,4.763259115373309,17,3,9.759185095311743,18.824049846684062,4.763259115373309,6.420989334035009,-15.297110829801165,1
-58.958791504115325,1800,5.787309622048977,6.892808309593397,5.407402047276545,26,13,6.0291733263063065,6.892808309593397,5.407402047276545,0.6300695620910111,-4.211342250293952,0
-43.85522613731611,900,13.51796604514284,8.485818403218442,14.343975180318555,24,7,12.115919876226613,14.343975180318555,8.485818403218442,2.5889251696538085,-5.481903267164514,1
-69.50080893901878,3500,6.922743596581582,11.449470301566167,7.218473399804655,25,18,8.530229099317468,11.449470301566167,6.922743596581582,2.0677428800197273,-3.6579373125799357,1
-50.47011843855407,3500,10.543307338295287,11.939683784648953,4.4575357830754045,23,3,8.980175635339881,11.939683784648953,4.4575357830754045,3.248401680822017,-12.617529609638517,1
-51.43313921670014,3500,6.391276146527297,10.801930570765782,6.639352396601058,24,16,7.944186371298046,10.801930570765782,6.391276146527297,2.023266647224447,-3.0254787774529497,1
-53.165461286609734,5000,5.042783274905365,9.160939017454941,9.807317352497956,20,5,8.003679881619421,9.807317352497956,5.042783274905365,2.1102342326135823,-8.860910214434956,0
-49.66601719413895,900,12.088810178685637,9.455998703238631,13.567083982425103,16,4,11.703964288116458,13.567083982425103,9.455998703238631,1.7002618058800862,-9.93320343882779,1
-57.75540027233105,5000,11.621162180537603,9.484123094343527,13.231073916904599,20,7,11.445453063928577,13.231073916904599,9.484123094343527,1.5347237290833848,-7.2194250340413815,1
-64.66343596479413,5000,14.578597776876258,2.8683604108564573,6.8889239761782335,13,19,8.11196072130365,14.578597776876258,2.8683604108564573,4.858276714506686,-3.233171798239707,1
-51.24341367023546,900,9.862472278816547,9.754833513425279,7.87550349464906,2,3,9.164269762296962,9.862472278816547,7.87550349464906,0.91235424239494,-12.810853417558866,0
-50.937262306296844,900,18.881407176505967,7.6909837768225096,18.411536283916355,24,17,14.994642412414942,18.881407176505967,7.6909837768225096,5.168027783908396,-2.82984790590538,1
-51.1574887880537,900,11.073386669748142,3.388679116861076,13.982738121925998,27,11,9.481601302845073,13.982738121925998,3.388679116861076,4.469068287791416,-4.263124065671142,1
-59.64398334144611,900,12.267098724948848,19.67153031214594,8.992879236273604,2,7,13.643836091122798,19.67153031214594,8.992879236273604,4.466911799115957,-7.455497917680764,1
-65.7295561089066,3500,4.566283019571086,11.245214423948475,0.8193902394130959,25,15,5.54362922764422,11.245214423948475,0.8193902394130959,4.312064987878924,-4.108097256806663,0
-58.46910196710711,2400,7.543662739509877,10.052413033113188,8.164685366391392,14,12,8.586920379671486,10.052413033113188,7.543662739509877,1.0668235760872573,-4.497623228239008,1
-52.462159859457316,2400,12.078718802063909,8.515488037616842,4.693522551443052,4,16,8.429243130374601,12.078718802063909,4.693522551443052,3.015610447108513,-3.086009403497489,1
-51.80518568112028,900,9.663088950345669,12.920889834594744,6.549274456875768,17,14,9.711084413938726,12.920889834594744,6.549274456875768,2.601422470340713,-3.4536790454080184,1
-63.43740901659676,2400,10.750732540138543,5.350798963171942,6.138672712908126,13,13,7.413401405406204,10.750732540138543,5.350798963171942,2.381668965035684,-4.531243501185483,0
-57.47701683098088,2400,6.734024977143226,8.749182832228747,9.075167348731696,4,9,8.186125052701223,9.075167348731696,6.734024977143226,1.0353783361092608,-5.747701683098088,1
-70.47022643588765,900,10.487787893886486,6.191316469303705,10.279038466269508,3,19,8.9860476098199,10.487787893886486,6.191316469303705,1.978010059244866,-3.5235113217943828,1
-52.12039917595319,2400,10.474183566366944,12.886251414685411,7.073676633658749,12,9,10.14470387157037,12.886251414685411,7.073676633658749,2.3843830855826864,-5.212039917595319,1
-66.2664700538005,5000,5.278259920459044,6.693035416589385,4.8891747589837875,22,8,5.620156698677405,6.693035416589385,4.8891747589837875,0.7750906928574645,-7.362941117088945,0
-53.717957123427624,1800,12.570199378722362,14.40531124653479,9.284274930864363,23,13,12.086595185373838,14.40531124653479,9.284274930864363,2.1184362154620944,-3.8369969373876875,1
-69.19443661912129,1800,3.1997402123281242,9.602898449584842,8.006884891575368,8,14,6.936507851162777,9.602898449584842,3.1997402123281242,2.721444360300727,-4.612962441274752,0
-51.74867274852794,900,10.736952322390735,13.097960387308225,2.4098432247535992,2,18,8.748251978150854,13.097960387308225,2.4098432247535992,4.5844053714383035,-2.723614355185681,1
-57.42531847981784,3500,17.062370775302,11.5994355374835,12.430283770104975,6,13,13.697363360963493,17.062370775302,11.5994355374835,2.403474342187078,-4.101808462844131,1
-66.25086156493558,900,12.722202151276328,14.236979335982076,7.084611056191156,22,18,11.34793084781652,14.236979335982076,7.084611056191156,3.077397083475435,-3.486887450786083,1
-54.4691489513558,3500,12.697196984148416,6.259293615885907,8.922191007475703,10,14,9.292893869170008,12.697196984148416,6.259293615885907,2.641302128814839,-3.6312765967570533,1
-64.72289353444265,1800,6.410293300205261,13.622492739786562,9.120614520622047,12,10,9.717800186871289,13.622492739786562,6.410293300205261,2.9744947166484565,-5.883899412222059,1
-54.00355970043897,900,17.076248212611443,2.549645387082946,9.938236362025178,21,5,9.854709987239856,17.076248212611443,2.549645387082946,5.930754865058731,-9.000593283406495,1
-62.19289180304577,5000,15.506872378409154,10.172507048454744,10.584173285475785,10,4,12.087850904113226,15.506872378409154,10.172507048454744,2.4234477030253525,-12.438578360609153,1
-73.76837700503731,2400,6.625639908417732,7.816312270787941,4.781608928946257,10,8,6.40785370271731,7.816312270787941,4.781608928946257,1.2484468262048143,-8.196486333893034,0
-67.8593299238475,3500,8.100947032740493,4.381834464019852,11.249433970195499,23,18,7.910738488985281,11.249433970195499,4.381834464019852,2.806909951280246,-3.5715436802025,1
-63.44331766949828,2400,15.018624179706752,6.425911500026638,8.623466395484797,3,17,10.022667358406062,15.018624179706752,6.425911500026638,3.6448136943574765,-3.524628759416571,1
-49.05448781001138,2400,17.18458951326703,7.437377094882665,14.337771953851014,20,16,12.986579520666902,17.18458951326703,7.437377094882665,4.092377322608225,-2.8855581064712577,1
-52.7908509557662,900,4.941255859638847,9.213793271584535,13.259916095940916,10,4,9.138321742388099,13.259916095940916,4.941255859638847,3.3964980980953245,-10.558170191153241,1
-47.00910870142286,2400,5.9851569211016935,7.900601392603229,15.291051321334013,29,16,9.725603211679646,15.291051321334013,5.9851569211016935,4.0123053536832565,-2.7652416883189916,1
-46.77091827176113,5000,9.424852974311323,10.32010389415862,6.24653820920804,9,4,8.663831692559327,10.32010389415862,6.24653820920804,1.747922460305626,-9.354183654352227,0
-64.27800643672732,2400,1.3156238822299393,6.67936673764572,15.146660004763277,20,3,7.713883541546312,15.146660004763277,1.3156238822299393,5.6936841511081395,-16.06950160918183,0
-61.50789487807064,900,10.076180640837693,8.092569195994665,10.376298128524642,19,4,9.515015988452333,10.376298128524642,8.092569195994665,1.0132567245055957,-12.301578975614127,1
-63.29023939464431,5000,14.742974056119937,8.843735739836553,12.760751101226129,14,11,12.115820299060873,14.742974056119937,8.843735739836553,2.4511500678610227,-5.2741866162203594,1
-65.37208484240861,1800,4.245451935057003,10.728384889323028,12.69752363381727,2,11,9.2237868193991,12.69752363381727,4.245451935057003,3.6108392851025806,-5.447673736867384,1
-74.73195767469167,2400,10.50842785990035,13.395389127350251,11.83621997786969,5,18,11.913345655040096,13.395389127350251,10.50842785990035,1.179858075504064,-3.93326093024693,1
-60.11798174413474,900,7.6729171800187475,13.414652028261516,5.647103578996127,20,13,8.911557595758797,13.414652028261516,5.647103578996127,3.289820135665961,-4.294141553152481,1
-70.28452474968888,1800,16.55978379501567,10.94993596720866,13.820322488331167,29,8,13.776680750185164,16.55978379501567,10.94993596720866,2.2904186827985633,-7.80939163885432,1
-60.273375052274616,1800,7.720832551467796,11.721012066422395,11.40671404840588,29,14,10.282852888765357,11.721012066422395,7.720832551467796,1.8161602292707195,-4.018225003484974,1
-43.07383352349612,3500,16.075972350994334,11.2474676633819,4.107658255576972,8,5,10.477032756651068,16.075972350994334,4.107658255576972,4.916320645277556,-7.17897225391602,1
-64.07476077064567,5000,7.610179716755091,8.741431296545814,8.065277677855981,7,14,8.138962897052295,8.741431296545814,7.610179716755091,0.4647613493975578,-4.271650718043045,1
-58.44180795497546,2400,13.08470322133652,13.602332010471516,5.1476733499036404,6,3,10.611569527237226,13.602332010471516,5.1476733499036404,3.869332928584785,-14.610451988743865,1
-52.74681291352574,900,11.007782473450796,6.342075630064948,4.295170865824824,11,11,7.215009656446855,11.007782473450796,4.295170865824824,2.809068530019661,-4.395567742793811,1
-57.75766966427275,3500,9.446909333942793,1.8074181267846186,13.41329697743873,12,8,8.222541479388715,13.41329697743873,1.8074181267846186,4.816528034207775,-6.417518851585861,1
-57.660126496461636,5000,6.8378857237840975,5.834042452982575,4.082505917752441,18,13,5.584811364839705,6.8378857237840975,4.082505917752441,1.1386004772949467,-4.118580464032974,0
-62.899219469504644,3500,11.292381685271572,15.612483260417147,4.715526819535448,19,5,10.540130588408056,15.612483260417147,4.715526819535448,4.480351638221235,-10.48320324491744,1
-61.85502380048986,5000,8.237858950060353,8.818267446009285,17.912891865355306,10,6,11.65633942047498,17.912891865355306,8.237858950060353,4.430391621305119,-8.836431971498552,1
-67.68008417750262,5000,7.240935100767448,11.09651602473507,8.208456793402553,25,12,8.848635972968358,11.09651602473507,7.240935100767448,1.637833549088127,-5.206160321346355,1
-53.23163992888474,2400,15.89089096550288,8.904199933719182,12.630643177455234,29,8,12.475244692225765,15.89089096550288,8.904199933719182,2.8544204794564285,-5.914626658764971,1
-73.93193325291277,5000,12.190120909972908,12.246661315305431,14.499326138276816,25,3,12.978702787851718,14.499326138276816,12.190120909972908,1.0754908134590855,-18.482983313228193,1
-52.23129329294238,3500,12.574555807628812,10.28285066402551,13.096854434042289,21,10,11.984753635232204,13.096854434042289,10.28285066402551,1.2221713617819665,-4.74829939026749,1
-71.22958707796194,5000,8.43360592555095,9.72563196307099,10.598291369965917,14,10,9.585843086195952,10.598291369965917,8.43360592555095,0.8892399248380588,-6.475417007087449,1
-52.29914180738678,2400,9.256086611666781,12.45511334020178,9.850943683101882,3,8,10.520714544990147,12.45511334020178,9.256086611666781,1.3892174675085367,-5.811015756376309,1
-62.830540209697446,2400,9.005693330595554,8.137288245524706,12.150425395389728,18,19,9.76446899050333,12.150425395389728,8.137288245524706,1.7239727032754026,-3.1415270104848725,1
-69.85494950506464,3500,11.348955650003909,11.488311130788206,9.101349788888985,24,3,10.646205523227033,11.488311130788206,9.101349788888985,1.0938584361314823,-17.46373737626616,1
-55.36561083936291,1800,12.567213807370024,9.301113355688736,12.779547695455516,15,17,11.549291619504757,12.779547695455516,9.301113355688736,1.5920637653537404,-3.0758672688534947,1
-52.569859719393804,1800,9.878994518753712,9.570294987148431,8.964164322123965,6,15,9.471151276008703,9.878994518753712,8.964164322123965,0.3800005954033265,-3.2856162324621128,1
-63.504629184828296,5000,6.829420023277436,6.725610002706902,9.417855591117089,10,5,7.657628539033809,9.417855591117089,6.725610002706902,1.2453897880468479,-10.58410486413805,0
-54.235115610568535,900,13.042281828106194,9.136177402454909,17.527040492840587,27,4,13.235166574467229,17.527040492840587,9.136177402454909,3.428269655324996,-10.847023122113708,1
-78.2806759573548,5000,10.133615472833345,7.835029799011275,8.078439002722785,12,5,8.682361424855802,10.133615472833345,7.835029799011275,1.0309916727569535,-13.046779326225801,0
-70.5647703179728,3500,4.236654484916077,14.519680715044377,10.076965557712304,7,11,9.611100252557586,14.519680715044377,4.236654484916077,4.210932594591276,-5.880397526497734,1
-49.66072855625017,3500,1.4588209996812473,3.2637133445649544,11.722250907195289,17,18,5.48159508381383,11.722250907195289,1.4588209996812473,4.473905670558528,-2.613722555592114,0
-61.78935419358333,3500,11.191588701841894,13.55703956577785,11.979173827922256,1,15,12.242600698514002,13.55703956577785,11.191588701841894,0.9834919876088334,-3.861834637098958,1
-74.89770661159078,3500,6.682104804489184,3.022969277244072,11.17144966819122,26,14,6.958841249974825,11.17144966819122,3.022969277244072,3.332353569236771,-4.9931804407727185,1
-65.59092944353596,3500,11.724248517585812,12.148862550439846,4.998439353310699,18,14,9.623850140445454,12.148862550439846,4.998439353310699,3.2752499122490426,-4.372728629569064,1
-67.38720378020065,2400,6.897526764544263,6.649079063150287,10.648173473134786,26,3,8.064926433609779,10.648173473134786,6.649079063150287,1.8294453650388187,-16.846800945050163,0
-61.3276938517834,1800,10.532743089980029,12.265289056673364,10.971315735873308,15,10,11.256449294175567,12.265289056673364,10.532743089980029,0.7354838503683212,-5.575244895616673,1
-62.966007870461176,3500,8.486393888151634,9.514563967935343,14.559841083539979,19,19,10.85359964654232,14.559841083539979,8.486393888151634,2.6541103494051725,-3.148300393523059,1
-58.56854616849471,900,17.00768324109322,4.270586576444837,12.95696610849075,28,9,11.411745308676268,17.00768324109322,4.270586576444837,5.313453889344401,-5.856854616849471,1
-60.5557284129006,900,13.801262631274577,15.434474159375268,14.823441438336797,1,11,14.686392742995546,15.434474159375268,13.801262631274577,0.6737614476708617,-5.04631070107505,1
-49.12208595970385,900,15.38918760075132,13.106585239422573,5.987178434120101,5,19,11.494317091431332,15.38918760075132,5.987178434120101,4.004081295222389,-2.456104297985193,1
-56.60361120224265,900,10.096191076476263,12.012701827995425,6.015918446343802,15,12,9.374937116938497,12.012701827995425,6.015918446343802,2.500734317119,-4.35412393863405,1
-56.33862711045131,2400,13.289443756459525,7.4385210224485405,11.312398683330342,3,6,10.68012115407947,13.289443756459525,7.4385210224485405,2.4301104728438903,-8.048375301493044,1
-50.678743008843824,900,10.366600310404568,13.244338453809863,14.531407943358502,1,9,12.714115569190978,14.531407943358502,10.366600310404568,1.7411218386255105,-5.067874300884382,1
-63.11015000343665,3500,15.878365469734906,4.86699351360703,9.198264309869153,8,9,9.981207764403697,15.878365469734906,4.86699351360703,4.5293361124119675,-6.311015000343665,1
-70.09501954686789,5000,9.709751738974905,1.089415509970678,7.038841852562995,12,10,5.946003033836193,9.709751738974905,1.089415509970678,3.603079394819368,-6.372274504260717,0
-50.34423740294201,900,4.410042638556825,3.7506965232311957,3.5941311943753993,27,10,3.91829011872114,4.410042638556825,3.5941311943753993,0.35354733876666855,-4.57674885481291,0
-58.9132660151351,2400,2.005513898984245,6.312047854694341,11.45211706266079,22,18,6.5898929387797915,11.45211706266079,2.005513898984245,3.861560673359824,-3.1006982113229,1
-58.88519033680857,2400,16.67324447825806,6.980652463637869,9.548344744446881,25,14,11.067413895447602,16.67324447825806,6.980652463637869,4.100184004376008,-3.925679355787238,1
-65.0666393722419,900,11.914017896603438,8.260625724615643,8.264214716677689,19,17,9.479619445965591,11.914017896603438,8.260625724615643,1.7213802761286212,-3.614813298457883,1
-64.93484266482862,5000,12.177027400166967,8.43826706152145,13.620760144372737,25,10,11.412018202020384,13.620760144372737,8.43826706152145,2.183802180202687,-5.90316751498442,1
-53.22622128983325,900,15.958591369166328,7.400646870835873,9.652821508490227,25,11,11.004019916164141,15.958591369166328,7.400646870835873,3.6220534104106856,-4.435518440819437,1
